org_uuid,name
c1dc5262-4c95-4b1d-a088-4686a153f5b1,battleface
ed2bbc7e-8474-4d18-8155-2d91d1d4c101,BloXroute Labs
e896ac66-ef1d-4cbd-880a-a1f27dc38d12,Particula
511d6e3c-a465-4d1d-ae7c-5fafce68d227,Lactation Innovations
58b23f1c-542d-45c9-a56a-0e750064b02b,Transeo
abfbccc4-f4a7-bb04-3849-21c6caa79c8c,eVote
f0cf75fc-aa3c-f835-99d6-592cb331a182,Atakama
ee62a352-4817-4f2e-956f-a9dbf567bede,Cinch Technologies
8354cb92-4226-6345-4b91-021aaeed51e2,RISE Products
a62f4a53-72c8-23f8-b502-6fa98d1d2bed,Cyberwrite
ae3d405b-511b-a0a0-549c-85d370a8d60f,Vacayo
fe43e166-6d83-5663-bb9c-a30e876d4b46,KapitalWise
ce4b5939-dbff-84ce-f236-c8922023af24,Axonius
9bfd9f30-7f35-c8b6-a2a8-b271401f76f5,Vic.ai
fd2b08ab-2ed6-4700-a6e3-408e73584632,Templum
eddb1814-84d2-4576-ba07-29352c1f9696,Hummingbird Trading
23059282-8438-46ab-a5d6-dd7f7c502a56,Myro
d4b98d0e-c924-b2bc-cfcc-3801f672aa56,Jones
c15b9b0a-524d-4900-b580-12789511649f,B+E
14e5f481-bd61-6c46-3149-c130de854415,Intello
6e4b9a9a-79dd-47f2-998b-0ba18aa44b3e,OpenSea
68bc3f21-7a5b-49a8-befa-6230e5187d45,Narrator
a6484633-d8bd-44c6-b03a-64899ecd1f6e,Extend
72e92a6e-bfdb-4f90-a349-8070ee28a4d2,Node Capital
f0e9b05c-b993-4388-a5f9-cfa6b2390868,C4Coin
49c084ad-d63d-4ac1-c5e9-c56dd5e3c1ce,Roomrs
8480fcc6-8fbd-40dc-8b40-66fbd9b0091f,Bakpax
891e4b9b-fc82-440e-afec-3e7ca2a05ee9,Leaf Logistics
bb2d350b-88dd-4175-a04b-832465787f0f,CODELN
c491b95e-edb5-47b7-8875-cc6b812ec481,Keeps
1aefe348-3a46-4265-80c5-211355d567e9,Intelligencia AI
bdbcc1a9-e51d-4997-b747-139b9866392f,Beerbet
9b093d66-ec5e-7c42-f5ea-464a93c4927b,Beam Impact
9912d1e7-3a09-4736-ad3e-de1a0a3efa58,Aiera
9edabe83-fdf6-4296-b30d-9cc7db757140,Solidus Labs
eaf966c3-11ee-422f-ac6b-a1cf906c6894,Betaworks Studios
0f717ab8-c410-41c3-8df3-2a1149520b28,"Carson Living, Inc"
ec0b1f52-26d3-498c-a761-81dc2f947dfb,Yogi
133244b3-4c2f-7f64-09bb-d84eccf6d7cf,Go2Practice
ec65f75c-f20f-4d42-8ecf-c745c5849ab2,Life House
73727014-74db-42c3-83ee-afd3da60d73d,Squareshot
e5829344-ff74-49c4-8b60-5ee7c337716c,Capital Rx
1412dd86-16d4-4efa-b919-082381550b33,Lifesaver
9a3afa4c-f1ce-8f27-bb6f-876f36b1092a,Stoop
ad88a8ad-5c2e-d621-f5b8-c2327f6600d5,Grafiti
b4295ea8-6b13-4347-8d58-25a6fc102540,A Retail Space
fe32a7aa-1222-46fd-b934-dbf26e269f64,Rind
8608b03d-275f-440d-9a8e-c67c0da60629,Sool
d8c7c280-7002-44c1-9a5d-f51e2b6bd0b9,ChoiceWORX
a67b9a9b-0902-4dd7-ab64-1e8888e8e41b,Hailify
d981801e-eced-9e7f-bd48-34af029e74ef,DigitalOwl
655dffe5-0c1b-4d39-9c13-6f36192d0f1f,Tubus.io
57372a53-a7fd-49c7-a76f-d676b83c5efd,Qunnect
ca8b8e32-d5c1-4d2f-a8ee-58ad70a301e4,Manhattan BioSolutions
608647a6-53f5-430b-af66-762804017425,WESPOD - Web 3.0 Agency
e66b00b6-f625-444e-a794-c5501c6fc42c,LocalPlat
6f5404c5-242a-43f0-8b6f-2de400db385b,Dandi Technologies
847f4324-e2ef-49bb-aecd-1b2fb9085f0c,RepOne Strength
dca165cd-76e8-4019-b983-a9ff3eccdce2,NextStep Health
db9bf3e1-b3c1-440c-836a-6b2552e19334,The Blinc Group
a2ad96e6-6592-ffa7-1a8a-3f44d2126b78,Sensu
bbb29a79-d857-4dd6-accc-4fc3c7e72618,Eclypsium
bd398ca2-7e43-4873-b7cc-c1e38cbd3dcc,TrovaTrip
086c50ff-0380-450d-8a2a-36ecc3340dab,BabbleLabs
1832ce0a-35b0-428e-a685-4a36b7c31ad2,Quartic.ai
b138dfd0-d0cd-d2c1-210d-c87c950801b8,SentiAR
a60277ca-3f10-8644-2905-ca44af57e5bc,Clever Real Estate
4907cbcd-3a93-4ff1-9822-519e38f8c1da,Balto
69aecf88-ed0b-4355-9063-cb4ad93da200,Good Boy Studios
ebd14264-6a47-4f71-bc98-156d76a790ae,Censys
cf880ba0-001d-44b4-a9b0-7f4a950ee4be,SolGro
1ee29046-76c0-4e76-aea2-cad9dfbed2bc,Cerebro Capital
d8bdf0c2-00b3-46ba-bb6b-39cfcda77d95,Protego Labs
fdb13a03-6a96-4b59-8153-c733a4633191,Truvelop
21e188e5-bba3-4ecb-b22d-7cba5e72b384,TileDB
1564ebb2-a562-4805-befc-70322643abdd,Gigabit
b045793b-7560-4a2e-b6f4-eb52c481da44,Kebotix
f0c324e2-05ee-4c82-a84b-e06e37f727fe,Strand Therapeutics
ce518824-fa29-4b61-a091-4a7a3203aa31,Chord
1e0a9edf-5116-44b3-bbfd-cffa2d5a5cd8,Watchtower Robotics
b38fedb7-dd67-1428-7a17-59d57cb53568,TrueAlgae
6140a890-8a9d-44bf-aa54-a56cdde6c353,Amicus.io
802376a6-ca6f-49c3-aa01-e95f001f8ccd,Safety Skin
d9ab7e0f-079a-64c4-c535-c708c2681e85,SINC
0e1c2e02-632e-47e0-b084-e3f1f4f48979,Sayves
8ce8c380-343d-4a7e-9d3e-66f49847e2d3,Hot Truck
bec52508-252b-4ddd-a61f-32982a142641,Emprove
af8aa18b-b128-41bf-8ea4-64dcfdeffbb7,"PlanStreet, Inc."
3501137a-2b6b-4200-a4cb-6b021f19a2ac,SecureThings
bf35fb44-20f0-04ca-2058-793517541e0d,Foodshed.io
6e820424-9f81-f630-30fd-be4e470260d6,Bridge Connector
48aff799-54f2-4eb3-afa8-122e8c2b3091,SafetyWing
b72f1671-4ce0-4d2b-829e-d782b8d84015,Blink Technologies
3d62331d-4878-4176-8f60-c05bb065c6df,SignalWire
6a4238b9-cbfb-4203-abd7-866afce1612e,Mesmer
462dadf9-41fc-42d9-b891-3b252aa85c47,Robotik Innovations
29ae4311-a604-44bc-a342-1f8ae057db0a,Nanom
c5d04b8c-f902-4b83-9620-b8fcfda67833,Genobank.io
d9e5a743-8de3-d1d1-5dbc-00cbc3af4be8,Blackbird.AI
94e8843d-a993-45d7-a28e-af838cc08053,Ben
89330370-374a-4eeb-9a68-bdde7d839f65,SqlDBM
2ac5096c-6b95-4056-8680-11e2df10b209,Jupiter Intelligence
d67bfb97-5025-4aa4-7422-d8e15aea5922,CapitalPro
7b2cb3e7-b674-43a5-b598-555ca2fb41ae,"LearningPal, Inc."
27ab582d-edd2-43cb-b152-93ff79cbc812,FeaturesFirst Auto
7b629c52-b3aa-43bf-b171-6b1f60ca36fd,Castile
7e41511e-30b6-4458-aa7c-74d2af9b7e2d,Plantennas
9e253363-4385-4801-a640-d238009d5dcd,Caregogi
3be3bb77-c688-41b1-b9c2-ffe60b99987c,Pente Networks
c8cb8b45-65c7-45f3-85de-e3830c29296f,GoWild
22a077ea-1404-4373-a7eb-b82f859dd1ea,CBB Analytics
6c86bbc8-fbda-4844-9fb3-a5d08b7ddd5a,askMyClass
03b36e1a-9733-4aa2-8a4c-2bb2c918e745,Zimbali Networks
875f8e99-122d-48e2-8c8e-852717abf416,SecurityStudio
717fa199-46d0-ad38-5919-bf11cb82bf3b,Immersive Systems
a1638d97-8f82-269b-21de-fad51896adc1,NuMoola
a8e128ae-e2c3-d246-0f52-67745f6b683b,BuildSim
5fa63af9-defa-4c51-bf32-42771917fd78,Panacea.Ag
c12a9dcc-69ff-4cbf-9df4-01bcbe805f47,APIwiz
e6cb674d-53c2-401d-847e-43612b0627c2,PortEngine
4a808029-3c2e-4e5e-b838-d857746569fa,Acorn Finance
36bebde6-6720-4bd4-834d-fe4ad0acdde8,Animus Technologies
53d86be2-5737-4c7b-813d-5de400c62e13,Mythic Markets
0ef84a84-e34f-45a6-b882-3f36b5e3b248,SmartRent
3205a016-008a-4e24-ab1c-3e9545114695,Emerge
21c28a3f-4188-4fe4-ab7b-f972e5f76c2f,Eden
6d760780-09ab-489e-9ddd-6c8ed7ec8898,Threshing Floor
a662e00e-0d9f-43e2-a373-e0db076a19e4,Omelas
7b887f8f-4539-4680-97d0-5ea63e48f3c3,Recovery Platform
fe803f5c-f05f-4233-bda2-31ad32ddfe7d,Build With Robots
8f4e6d71-5214-4d1e-8c93-444e30888d7a,ellipse
d8db2c10-f791-49fe-9523-07cbf258bc19,Living Popups
8a4f0e92-7fe5-4862-a36e-e99008326b5c,Preview
21d1bd0d-89c7-3597-0bf6-6c0f0982c458,"Workspace Software, Inc."
9d70a647-409b-47af-812a-c0ff49b66cd5,BlockFi
e568c883-e965-493d-8527-78c98510fb90,DisruptOps
5cd6cab0-becd-4ac3-b80b-3ab36111f8f6,Artherium
10332bb6-593f-4c05-a7b3-d6e121202032,Beauty By Design
92ba024f-4d6d-48e7-b84e-5b9c79bf9122,Monkey
74074fac-fe55-a7fe-05a5-7ac803e11603,Octi
dfe245de-1f87-486f-8edb-e150fa8702b2,Demeanor.co
77563a1e-c88b-4201-9d04-93a99c348cbf,Leadr
90cb0b67-7fc4-4ec6-bef8-0bedc0ec0128,QPM INSIGHTS
60876646-302f-42f3-bb57-1725a7398b2e,Zygo
e46d4983-6ec8-4549-bb11-c20ca0086ab2,MelissaWithLove.co
076f304e-69a2-4428-8437-b002fc990a80,Pluton Biosciences
67c3195e-d2f7-4ca6-bac0-2b750afb034f,tuuk
16ab08cb-4b47-46d0-a1af-055807b72158,percipient.ai
2a08857d-53a8-49ea-94c6-c19217fcea8e,Kognos
2dce3330-f218-4324-874b-b45a7394620c,Palacio Inc.
558e6bf9-5405-4f27-8946-1bc4d4e681e5,Xenoil
d76e8edf-56db-411f-975c-a50ff1b316c1,Beanstalk
a4b83409-0b82-6b89-f7ee-9d6d8d8fce4d,Cargofy
b9909c19-8c1c-495a-a4d8-7b40476cb84c,Kulture Khazana
f013173d-a374-452d-9a55-8b620525c2ca,Association for Enterprise Growth
c2283a8d-e508-4eeb-ba61-0ad2171a410c,Track Tennis
b60504e8-b553-4012-9b41-fedc9386e71b,Deepwave Digital
8163ec62-d3fe-485c-be46-62cab6bec52c,Strella Biotechnology
439a79c6-fe06-49bd-93c6-ea8824f8e683,Vetigenics
f1c45bdf-6c44-435c-8cb4-1bc6d1015c78,Vital Start Health
24e589a2-b092-e867-4671-29fa8dfb7029,xiQ
8865fba6-29ec-4c5b-b262-0f6d1c7f630a,Creative 3D Technologies Inc.
3f9de2d4-69bf-454e-8188-3e89c34162dc,Aircam
2cd05a12-9eea-436e-85cf-f025e7fbe5a2,StarNews Mobile
3f7c58e9-50b7-46ee-8f87-793da0dadf1a,Censys Technologies
5f2a1017-b9dd-fd79-a461-c7eebcca84e5,Ercado
1df778f6-69e6-45e8-503f-c0e325043509,Compute Software
9bf0e12e-43ba-452f-a809-419beef7612b,Camect
0c416db7-3ffb-4256-88dc-aaff7260d5de,LeggUP Inc.
84990eff-f145-d7d1-cbee-d90974f40bef,Reach
7cb7d1ff-7a4f-405c-6fd8-4547ad61ed01,Resonance AI
23a6de24-fd50-c9aa-043f-011c5b9b2866,Prelim
e1670a30-4ff5-893d-0ae3-ceb761e1c251,10by10.io
8326f928-824e-c1bb-3ecb-fbe3f2806440,AssemblyAI
2a564869-bf4c-47bd-b553-7cdeb567403d,Orchid Labs
9d6f1e94-542d-47c5-9c44-85da940ff9a9,Omniex
6a91e6c5-4c8b-0119-d9c1-d1d944701695,INDUS.AI
08c95848-44ec-47c0-9299-c8560f779b79,Divvy Homes
3a92fb37-b9ea-4473-bc82-e7a2a98c4158,Populus
7f463f37-9ebb-4fed-8dfd-29aa7f73f0f5,Shone
6cb43291-219a-4843-aa8a-a858d3116b58,Snackpass
189db33b-f672-41d8-bc51-f6be84eb7413,Treasury Prime
a1a279c4-9731-0db7-59ce-7b5038fab8a4,Scytale.io
d7902532-418e-4dda-a256-1c5621d5b067,5 Calls
e8792431-71cc-43cf-9c99-8b88ad366316,Automation Hero
4dac9817-1cde-40c7-804e-c8f39f772bab,Compound
6c8c082c-9e85-b8e0-d631-e90722a1a83f,Polly
738655ab-a3d1-42b2-84f7-8b31b24b244d,Cursor
3bf615be-2119-4b31-a684-6f6ca9da876a,Ansaro
9767eaff-6502-5d86-8c9d-1430ad59036c,SpotOn
b0aaf42e-9169-4a77-a2dc-b92ed3e9ef34,Mammoth Biosciences
34f5b309-50ce-480c-99f9-4463208558b0,Lea (Live Event Assistant)
5eaf1e67-8fa0-efad-5666-56c77ae19031,College Pulse
59d17e30-5f28-19a2-ee94-392c0b16bc82,Ripe.io
ca6920a6-650e-40f5-80fa-2a008193c42e,Passport
b064ab28-dcd9-46bf-a155-a2a134810979,FortressIQ
8b0ebd3f-0be4-4623-b373-28dd5da050f2,Humble Dot
21ff63a4-1a88-4df0-9b93-6ef94ccc5996,RestAR
b4263ec5-1b36-4211-adee-0c7b8172f93d,Novakid
951b3e05-3022-4ca1-b6ba-c4da7f40b43f,Consider
9da6557b-1db3-4bae-9fa6-69aca7e19d52,FarmTogether
3ca32b21-6e8a-4b61-92dd-3bba25fd0a6e,UserGuiding
bc9deffc-518f-44a8-abcf-92b74ea7291c,The Music Fund
539fa8f2-10cc-4685-a028-ffd0d0588c52,Sparkir
67707aab-d7e9-46b3-9a41-6e1c993d6183,Garbi
253dfaae-4c70-4c95-9b6b-2bd0aaea9444,StandardC
f4b8ea84-e9b4-4b4b-bb7d-208598161f45,Coa
0be11325-6c8e-4576-898d-d4fbe71d5082,TrovaPage
8cdf7bb1-cdd4-437e-b84e-78a10b9a2a68,Projector App
6e262a89-e3e8-4634-bfcf-92f69acd9d00,deckrobot
f52b7001-5760-424b-8e9f-3f55be18dce2,LeaderEQ
f4e71110-3c5c-4e50-b682-01d501a6bf19,HumanQ
5e7e7f70-8533-7f8c-aa47-b2487f628185,Realcast
a849ee3b-153b-453d-b05a-34518e6b764d,Verbal
bfdfc1d4-5d0e-4de1-a1d1-06161c07b433,Tenavox
e36944c3-0864-4916-b04a-e2576ac8e51b,NuSkool
58301d63-6f07-483a-998b-d1e79e44b728,Pulse Labs - The Best Insights Have a Pulse
c0942451-4df8-4570-ae7e-6dc63fda6abf,MELON
ec4a53d7-4c63-4704-a83c-7f4e6a57f779,Beauty Park
26ca321b-457f-4085-8652-4c9bb952cf6a,SceneThink
a74af656-a641-4129-b53d-83dfc0914551,DataClassroom
d641c47a-ef77-443e-880f-5bc1d6000952,Occuspace
806cee45-6937-447a-99d4-773d3f3d4a10,420 Klean
07f83d78-c818-421f-8e0a-b00558922a72,Tradewind BioScience
c55af7ac-cf92-4c42-9d7e-cb6b9bef4d1f,Freeplay
ff3d8f6b-9e63-49b8-8e72-da60c23d9fd7,Titan Seal
a542f873-f7f7-453e-8833-57515707d0fa,Cauze
092f2f03-db5f-443a-aa35-6ae9d2c54f20,Anlyz
53cfa842-74d5-40a5-8a40-71c915232d52,Impact Suite
54d222a8-024b-1c07-d799-f5d659a392fe,8base
8e19c92f-f65a-4338-94b4-b459e44198b3,AEROSENS
1f479734-8865-4f89-9639-472c291f7b3c,ePurines
dc216a0e-904b-4d56-91d5-8ae64f6a1a4b,Recovr Health
3d3ef54a-78c4-4b2f-ba42-bf1fc3100e23,IBIS Therapeutics
d5b36bd7-8f6a-4266-96ae-0a7be1ebdad8,Lux Semiconductors
c641653e-2187-43c8-9fd6-ad3c3f44c916,Coba Therapeutics
a42fead3-01b6-4b7f-931e-d443d10973b0,Advanced Voice Research Labs
160561e5-d0ad-4435-8045-3d65a73eb103,LVL
da780b20-c50d-4bd8-a7d0-7100d24e8e97,Literati
7a8263f2-c5be-452d-8121-016a774873b1,Patient Sortal
a299596d-d8cb-4c6d-b5b5-2eff22ae7536,LetsTHRIVE360
42901f8d-f36d-4f33-8410-07610eb12944,WorkAround
6bff5c5f-2b9d-47e6-9f0f-1104f9ac8fde,Piction Health
8ef12bc0-c42c-7519-3461-27f8ca07d5fa,Million Studio
e8aa904f-eb4f-4027-b032-806f2220dcbe,Animal Bioscience
f7cf3c74-55d7-4622-8b7d-7ff483e1bf29,Inrupt
12367b55-7b07-4ca6-a902-258d5ff6bac8,Algorand
9ffc52f9-3f97-4a23-9fef-9039797bb961,SmileML Inc.
9cfc02fd-9b25-49ff-b346-54123ee005e4,PetCareNow
96c94b60-56c1-438e-be13-f9026785a497,RefineRE
a68e2a5c-aad2-40bb-a598-460274298ac5,Takeoffs.io
55bd6f7b-2375-480f-a7b2-6e25bceaef89,Sopris Health
b6208eae-cb99-416e-be3a-a33bf35624a6,InScribe
18627bf2-525d-4a9b-9d42-c25ec20fa0ae,CareCar
0ea8501b-0a63-4dfa-97dd-331e7ed6ced9,elteve
e619436c-ebf0-4d44-b771-457e367e6d17,In-Video Impressions
b0003a75-bbb3-4016-a4c6-7a870de3e6b7,QuirkChat
7b555691-7224-42fb-8d35-2ef8c210350c,ReFirm Labs
b68c1291-9fbc-4a2f-81bf-1ca4b619b0e3,CloudHedge Technologies
63abf8f1-5f03-4ea9-862c-0c4662f602d3,Suna Breakfast
ecac9a48-044b-450f-aaa7-6c3587d05c71,Capro-X
54cf3472-b32d-4fe3-add8-2eac60e67ad2,Intellispark
2934cbac-bee3-41f9-b7f5-e2afc931367e,DocSpring
64deece7-ad0c-26fd-2333-561fe27b60e9,Vista: Life Made Personal
eae0c11f-bdc6-44cb-9864-0eca31d621ed,CyVolve
0623a639-f03c-4a92-a673-afd7609da2ad,DataBlend
c8c6563b-5ad6-4d27-b0b7-2cf615baf2f3,Avanta Risk Management
3db0d9a7-0f5a-4e5f-8f65-4ba83bb1e692,Elevian
0c358e82-222b-44d9-b685-f6078852f887,X-COR Therapeutics
7af08295-8f70-4c57-81d4-48502e0aabac,DeepBiome Therapeutics
a0e6ab54-ed9b-9a31-9b06-463f33dd00b7,CapWay
f6372f93-cd11-4e67-8a4a-17fd6038183e,Inclusivv
1a191fea-f944-4222-9f1d-bbe63e291def,Trusted Mail
b3748152-9e58-4f9a-a9c9-db28826a68d4,Goodr
c453efb4-51b9-4fac-afe4-a4a54855c10c,Nopneu
3471e51b-0c77-4cfa-b79d-6a054e32ce86,MyVillage
d15fffa3-c84e-0802-fb68-a8b5920e8921,Cameo
e8ba6c58-25c2-43ff-b915-d570f0574a7b,Overline (prev. BC)
71d91e3a-61d8-48c5-aff5-15036026fdd8,Block Re
0935061b-3117-3e72-0b60-f76a4a3c5cbe,Contract Cloud
d12d1b38-77d8-47f5-a106-25558582f1aa,Parafin
6e16c61d-013b-0d50-aed5-625d2386e067,Janover Connect
3d46d2d1-aeec-41c9-b8af-f57f14e2bd43,Clockedin
981d3a5a-cb95-4470-be82-66bd0e9230fa,Pamper Corporation
bcdf227d-c298-4524-8589-8503428a7b59,Edgecase.ai
0e9cf740-f7d8-469d-b1a4-9c4170aadfa9,Basis
5f82a731-25fc-edff-28e3-3ef0fa204fa6,Valhalla Healthcare
987b1a3b-eaa8-445b-a3ab-1a1f8c0bd308,nVenue
1db11e1e-cff0-c00c-2c59-8a2f0b369c04,"Xplosion Technology, Inc."
c253e8b6-7a68-428d-812e-9e966dec0682,Bean Path
184fc743-5b68-40cb-b126-ae3ae83dba27,Pyran Inc.
43849601-5d8e-c2bc-f8fc-4f5dd6470783,MedHaul
cdc3a155-6a3c-db95-6145-b98771145cf4,Smile ID (formerly Smile Identity)
86cfe811-6481-7332-fed2-1416c8bfc8c7,Expressive
6173b26f-91c5-4e08-9e4b-63f6a4e12c5a,Movement Labs
62195887-18e7-418b-a18e-6a0e90f0340a,Lumen
8dcfce12-963c-42c7-b4d9-136da4221233,Tahini Genie
86856973-5a1e-6deb-56ca-da8f75091c10,"Qbrics, Inc"
59c6b38a-b0aa-774a-469a-db7b96a659b2,eTrack Tech
25817a2a-6026-4202-aec9-b2da4e849f7d,Carnegie Concierge
433ad456-5a90-417e-9015-6678b30f68a5,Diveplane
a01327af-9967-4825-ac02-6ab5b3c7829b,ShotTek Inc
7280a052-bb89-4671-ad21-9a67691c0e68,Alertive Healthcare
fd7ca0df-58e9-4d31-a41b-7ce3d82d5ff4,Medix CBD
668b10c0-8746-4c45-9e54-787278fb3d02,EarthNow
d5864074-8531-4a97-92c0-45bae73d2e76,Good PLANeT Foods
74e5ec38-c47a-4284-8263-86016c48ac0c,agentero
871ea832-31a3-48ec-9933-9dccae771e7c,Foresight Mental Health
a1a360e6-0d62-4f38-9190-566f13e201c9,Stip
e7a6bfec-524f-4820-8e7f-3976a7598977,MindsDB
866dd313-6c8c-45b3-8a8a-206c0ed0c82d,LensQuote
2c853e31-971e-4eb9-9ef5-7bb36803e638,Cityblock Health
7f53d7f2-8022-4c0a-91b7-516ef03198d0,CoverUS
d7f32703-d18e-b038-6cfc-fa6ed0542104,Dripkit Coffee
40eea2d6-2491-460c-af62-6432f6fd60f3,Compyl
59b3b061-0dd8-ac0e-9c25-23e1886e90d3,SafeWire
f8844d61-ff0d-4abe-8ca4-a117986a16b9,Lentechs
afa3a284-c8b4-4629-a3c1-cbdee1105a95,Outpatient App
6a8b693b-17b5-a025-1a44-40ead0da9795,VR Front Desk
c219f265-4dcc-4990-9298-601186dee19d,Genomic Life
a7ea2d83-8c7f-7f04-0cf2-27ee85422850,DeepAffects
3f8afe07-9c4e-494b-b641-99e0df407050,Bunch
d3d4d2e2-4922-7c2c-53b2-967e25b966eb,"HelloAva, Inc"
c8a7fdc5-6149-262e-50d5-e3bfa2d208f0,Mira
7e6c8873-c7b1-4d7f-863c-3e66050257ac,Studio
2c62a9bc-056b-4a64-b1cf-16ebeae06128,LeO
c35aab75-bcd0-4933-90f0-0165d8784a5b,Cynerio
07f88c07-e49e-486d-b8f9-b310bcbce32b,Barrel Park Investments
d7baf798-089a-4874-9587-ba1f2c33c6b8,Spacemesh
c5b00862-3db2-4948-b98f-b2311863d94f,1touch.io
af67bdf3-e528-445f-88b4-a02f154b6efd,KnowNOW
0efafeb5-d3e2-23a2-f247-09b2e46939b6,Paloma
58d7af05-9bfe-4a4f-bb14-9bb44b88f76b,Busy Co.
279048ca-a756-43d5-bd9e-2b790987d113,Oakscale
cfb83b0b-4a33-4d78-98b9-98337c2f5aa2,ZitSticka
dc6ef28d-76b4-403a-884a-7df5ff324f34,Concert Finance
c45d36b1-94cb-470a-8a6b-b1806cb6b71b,Community Capital Technology
23c863fb-f2e4-4770-8eaf-8b9dff203067,Frequency
692d6600-3c40-464f-995d-5814411f6ad0,DirectShifts
196f6c65-d8d1-43ff-a61a-eee956e2da01,Native
bdbec230-a9ce-4bec-aa77-0824321ace93,Immplacate
61988b4b-764c-45e5-b18f-65c38a2c7593,Steward
ef208ef7-76de-43a2-ad43-9346c4517ddb,Fixel
e0c86169-fe6f-c5e2-f305-e66d74173193,MedAux
187b8c51-c2a4-4305-9b5b-426832cd53b7,SolidX
ffd933a3-7c4f-4adb-90d3-65a15718aaa1,Kin Euphorics
847de91e-6959-45d3-a47d-558c09fb08d1,KEEP network
1d80acc0-ae21-449c-b5e0-68bfc9974e78,Givz
3711aac1-d725-415f-b4b8-92c46ea0d3ff,Builders Patch
430c0a5a-3f86-4c21-9ffb-f70ba065986f,Astorian
bdd42eb4-4ff4-7192-7591-7b9878cad452,BrandVerge
fd2cbda7-db85-4db2-a916-7f08f38be108,Fresh Bowl
cfa657c9-a9e6-93cf-440a-fd5f3e4d4692,Pivt
9e6eb8c1-343b-4f2d-a023-18c3597ea869,ForA
e52b2f02-86d2-41a0-8252-f0b571fcefb3,Golde
7d8e4c67-2297-3e56-f6d8-ea47b96acab7,Basepair
83e8ea68-d390-42b4-af58-e84b990a4b7f,Fora Foods
8287c1ef-0ca4-48b3-98b3-b82f62e22156,AKUA
cb1ba58d-c02e-9b97-e6c9-46c603538384,Organise
26c11946-80b3-4223-a001-118f0017f5d5,Spiritune
20380c56-33cf-44c2-afbc-34ecc545a490,Patient Orator
946a528b-f632-425d-9dcc-fa6124f9f2ec,Good Goods
c2731063-2e03-482a-b63e-6a154dbb869e,StreetTrend
24da9064-b6cd-4433-9949-b36c8ef69aa6,BRRRN
37efa7f4-dfec-4326-a064-f51fc1868f75,Playbook
b0d39fdc-05d0-418a-8ac8-507e150c4b45,Liquid Diamonds
0101371b-89a4-419e-a7e3-a87eaacbd77d,Tassat Group
3ec635d4-65be-42c9-a224-4eb9cbef5c0a,Terran Biosciences
b6869e15-4817-db2d-467e-6e74a1092c4c,Evercoast
425eaf91-6686-441c-8f70-48bf4e97ffbd,GopherCard
94541fc5-d78b-48f5-8e6c-22696693853f,Future Method
f1c752fe-1b90-451a-b6ca-e7ed437325d7,Labrador Systems
afe29f03-13a3-4e30-820e-1f876419c1f5,GuRu
907a5cff-9165-44e5-b7d1-eb6b93516d8b,Xosphere
1db8df54-9f01-4042-8ce4-864d7a1df7ab,CalmLet
829a397b-6d47-1f55-2d83-5904cd11e6b2,The Wild
6ebafbe7-670e-4f26-9be2-f9a2ce77fc12,Plover
9220991b-4b34-4e64-bdcb-878e90f0af2b,Caregiven
884bfcd6-edb3-4c8e-bbe8-14ebc4690042,Reimbi
276ee135-b2dc-1803-d5ec-1b3ca6c64afd,Mendel.ai
ccb9b828-7171-1b76-03a7-f53885574039,Blitzz Software
1cc6786d-afe4-4afe-8c69-f3ef30e232df,Chowmill
9b1f8301-a99e-4821-9c23-90f28ac1a3a5,Orkus
56781f4c-80c8-48ba-be27-714a40483611,LiveFreely
fbc28a1c-c026-4684-9f1a-0be995f4f388,Nest Collaborative
2aa62b4c-277b-4c97-86b9-80301b8a375c,Habitu8
ad64d995-046d-4d06-8850-5c9c439a7833,Abita Healthcare
6426b570-100f-46cd-b9e2-eb37d6b36cb3,Sonavi Labs
8a533d72-2100-4107-9aa7-b68b9c1c60eb,Tone
1e4f60e7-ec2f-4e49-a65a-8ea85ba4b82d,Cellino
9e9a8c61-bc43-4395-a07b-5905d237dadf,Radix Labs
fd6963e4-f935-4c44-a1e8-4c17b41c1143,Actipulse Neuroscience (YC W22)
77bffbd4-c7f2-4f94-96a5-a6f80fbe6397,Lura Health
d446608a-8d38-480c-93ee-eb07736bc533,Array Insights
3080d50e-0db6-4171-80f3-17340f33f533,Iterative Health
73eeddfe-90d5-4360-9045-1e292bb70cc6,"Catapult HQ, Inc."
55e77d6f-7e9b-ce0b-1549-ddf5452b0db3,Ekogrid Inc
ccab3382-7acd-4156-8622-e1c7648719b3,Eatyn
17433fe3-0c50-4ba2-980a-5e89a27ee605,Ouma
e71df47c-20f8-4143-892a-e5555fcf4878,AI Foundation
5685be2f-81be-4481-9fa9-bf53bdf2db84,TD Sauces
fece38c2-faa5-4863-a77a-7a2d541c7658,Conversive
4c047338-850d-458c-83d3-fc509ac7b81f,ProDeal
34ea7ed6-09a8-4936-8f04-533155082aa3,cadence
351eb42d-72fd-6cbe-82ca-c350d0f42faf,Just Appraised
be7b938d-2871-42a7-96e6-92ae7395791c,Hypernet Labs
ebe1805e-498d-4cbf-ab68-a39625ecc524,MasPanadas
64d89fe4-3f52-40f4-8996-e0c899a680c7,Persephone Biosciences
f28f9d1c-bb18-41d9-b196-75baef202544,Vizer
0aa6dfc9-8213-7db8-7ebb-f765ccfea124,CyberSwarm
bb1dcc39-d2c4-068a-ede5-02876b984553,AirBoard
